,ICD10_CODE,ALT_CODE,USAGE,USAGE_UK,DESCRIPTION,MODIFIER_4,MODIFIER_5,QUALIFIERS,GENDER_MASK,MIN_AGE,MAX_AGE,TREE_DESCRIPTION
15863,X50,X50,DEFAULT,0.0,Overexertion and strenuous or repetitive movements, , , , , , , 
15864,X50.0,X500,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Home, , , , , , 
15865,X50.1,X501,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Residential institution, , , , , , 
15866,X50.2,X502,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,"School, other institution and public administrative area", , , , , , 
15867,X50.3,X503,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Sports and athletics area, , , , , , 
15868,X50.4,X504,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Street and highway, , , , , , 
15869,X50.5,X505,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Trade and service area, , , , , , 
15870,X50.6,X506,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Industrial and construction area, , , , , , 
15871,X50.7,X507,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Farm, , , , , , 
15872,X50.8,X508,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Other specified places, , , , , , 
15873,X50.9,X509,DEFAULT,0.0,Overexertion and strenuous or repetitive movements,Unspecified place, , , , , , 
15874,X51,X51,DEFAULT,0.0,Travel and motion, , , , , , , 
15875,X51.0,X510,DEFAULT,0.0,Travel and motion,Home, , , , , , 
15876,X51.1,X511,DEFAULT,0.0,Travel and motion,Residential institution, , , , , , 
15877,X51.2,X512,DEFAULT,0.0,Travel and motion,"School, other institution and public administrative area", , , , , , 
15878,X51.3,X513,DEFAULT,0.0,Travel and motion,Sports and athletics area, , , , , , 
15879,X51.4,X514,DEFAULT,0.0,Travel and motion,Street and highway, , , , , , 
15880,X51.5,X515,DEFAULT,0.0,Travel and motion,Trade and service area, , , , , , 
15881,X51.6,X516,DEFAULT,0.0,Travel and motion,Industrial and construction area, , , , , , 
15882,X51.7,X517,DEFAULT,0.0,Travel and motion,Farm, , , , , , 
15883,X51.8,X518,DEFAULT,0.0,Travel and motion,Other specified places, , , , , , 
15884,X51.9,X519,DEFAULT,0.0,Travel and motion,Unspecified place, , , , , , 
15885,X52,X52,DEFAULT,0.0,Prolonged stay in weightless environment, , , , , , , 
15886,X52.0,X520,DEFAULT,0.0,Prolonged stay in weightless environment,Home, , , , , , 
15887,X52.1,X521,DEFAULT,0.0,Prolonged stay in weightless environment,Residential institution, , , , , , 
15888,X52.2,X522,DEFAULT,0.0,Prolonged stay in weightless environment,"School, other institution and public administrative area", , , , , , 
15889,X52.3,X523,DEFAULT,0.0,Prolonged stay in weightless environment,Sports and athletics area, , , , , , 
15890,X52.4,X524,DEFAULT,0.0,Prolonged stay in weightless environment,Street and highway, , , , , , 
15891,X52.5,X525,DEFAULT,0.0,Prolonged stay in weightless environment,Trade and service area, , , , , , 
15892,X52.6,X526,DEFAULT,0.0,Prolonged stay in weightless environment,Industrial and construction area, , , , , , 
15893,X52.7,X527,DEFAULT,0.0,Prolonged stay in weightless environment,Farm, , , , , , 
15894,X52.8,X528,DEFAULT,0.0,Prolonged stay in weightless environment,Other specified places, , , , , , 
15895,X52.9,X529,DEFAULT,0.0,Prolonged stay in weightless environment,Unspecified place, , , , , , 
15896,X53,X53,DEFAULT,0.0,Lack of food, , , , , , , 
15897,X53.0,X530,DEFAULT,0.0,Lack of food,Home, , , , , , 
15898,X53.1,X531,DEFAULT,0.0,Lack of food,Residential institution, , , , , , 
15899,X53.2,X532,DEFAULT,0.0,Lack of food,"School, other institution and public administrative area", , , , , , 
15900,X53.3,X533,DEFAULT,0.0,Lack of food,Sports and athletics area, , , , , , 
15901,X53.4,X534,DEFAULT,0.0,Lack of food,Street and highway, , , , , , 
15902,X53.5,X535,DEFAULT,0.0,Lack of food,Trade and service area, , , , , , 
15903,X53.6,X536,DEFAULT,0.0,Lack of food,Industrial and construction area, , , , , , 
15904,X53.7,X537,DEFAULT,0.0,Lack of food,Farm, , , , , , 
15905,X53.8,X538,DEFAULT,0.0,Lack of food,Other specified places, , , , , , 
15906,X53.9,X539,DEFAULT,0.0,Lack of food,Unspecified place, , , , , , 
15907,X54,X54,DEFAULT,0.0,Lack of water, , , , , , , 
15908,X54.0,X540,DEFAULT,0.0,Lack of water,Home, , , , , , 
15909,X54.1,X541,DEFAULT,0.0,Lack of water,Residential institution, , , , , , 
15910,X54.2,X542,DEFAULT,0.0,Lack of water,"School, other institution and public administrative area", , , , , , 
15911,X54.3,X543,DEFAULT,0.0,Lack of water,Sports and athletics area, , , , , , 
15912,X54.4,X544,DEFAULT,0.0,Lack of water,Street and highway, , , , , , 
15913,X54.5,X545,DEFAULT,0.0,Lack of water,Trade and service area, , , , , , 
15914,X54.6,X546,DEFAULT,0.0,Lack of water,Industrial and construction area, , , , , , 
15915,X54.7,X547,DEFAULT,0.0,Lack of water,Farm, , , , , , 
15916,X54.8,X548,DEFAULT,0.0,Lack of water,Other specified places, , , , , , 
15917,X54.9,X549,DEFAULT,0.0,Lack of water,Unspecified place, , , , , , 
15918,X57,X57,DEFAULT,0.0,Unspecified privation, , , , , , , 
15919,X57.0,X570,DEFAULT,0.0,Unspecified privation,Home, , , , , , 
15920,X57.1,X571,DEFAULT,0.0,Unspecified privation,Residential institution, , , , , , 
15921,X57.2,X572,DEFAULT,0.0,Unspecified privation,"School, other institution and public administrative area", , , , , , 
15922,X57.3,X573,DEFAULT,0.0,Unspecified privation,Sports and athletics area, , , , , , 
15923,X57.4,X574,DEFAULT,0.0,Unspecified privation,Street and highway, , , , , , 
15924,X57.5,X575,DEFAULT,0.0,Unspecified privation,Trade and service area, , , , , , 
15925,X57.6,X576,DEFAULT,0.0,Unspecified privation,Industrial and construction area, , , , , , 
15926,X57.7,X577,DEFAULT,0.0,Unspecified privation,Farm, , , , , , 
15927,X57.8,X578,DEFAULT,0.0,Unspecified privation,Other specified places, , , , , , 
15928,X57.9,X579,DEFAULT,0.0,Unspecified privation,Unspecified place, , , , , , 
15929,X58,X58,DEFAULT,0.0,Exposure to other specified factors, , , , , , , 
15930,X58.0,X580,DEFAULT,0.0,Exposure to other specified factors,Home, , , , , , 
15931,X58.1,X581,DEFAULT,0.0,Exposure to other specified factors,Residential institution, , , , , , 
15932,X58.2,X582,DEFAULT,0.0,Exposure to other specified factors,"School, other institution and public administrative area", , , , , , 
15933,X58.3,X583,DEFAULT,0.0,Exposure to other specified factors,Sports and athletics area, , , , , , 
15934,X58.4,X584,DEFAULT,0.0,Exposure to other specified factors,Street and highway, , , , , , 
15935,X58.5,X585,DEFAULT,0.0,Exposure to other specified factors,Trade and service area, , , , , , 
15936,X58.6,X586,DEFAULT,0.0,Exposure to other specified factors,Industrial and construction area, , , , , , 
15937,X58.7,X587,DEFAULT,0.0,Exposure to other specified factors,Farm, , , , , , 
15938,X58.8,X588,DEFAULT,0.0,Exposure to other specified factors,Other specified places, , , , , , 
15939,X58.9,X589,DEFAULT,0.0,Exposure to other specified factors,Unspecified place, , , , , , 
15940,X59,X59,DEFAULT,0.0,Exposure to unspecified factor, , , , , , , 
15941,X59.0,X590,DEFAULT,0.0,Exposure to unspecified factor,Home, , , , , , 
15942,X59.1,X591,DEFAULT,0.0,Exposure to unspecified factor,Residential institution, , , , , , 
15943,X59.2,X592,DEFAULT,0.0,Exposure to unspecified factor,"School, other institution and public administrative area", , , , , , 
15944,X59.3,X593,DEFAULT,0.0,Exposure to unspecified factor,Sports and athletics area, , , , , , 
15945,X59.4,X594,DEFAULT,0.0,Exposure to unspecified factor,Street and highway, , , , , , 
15946,X59.5,X595,DEFAULT,0.0,Exposure to unspecified factor,Trade and service area, , , , , , 
15947,X59.6,X596,DEFAULT,0.0,Exposure to unspecified factor,Industrial and construction area, , , , , , 
15948,X59.7,X597,DEFAULT,0.0,Exposure to unspecified factor,Farm, , , , , , 
15949,X59.8,X598,DEFAULT,0.0,Exposure to unspecified factor,Other specified places, , , , , , 
15950,X59.9,X599,DEFAULT,0.0,Exposure to unspecified factor,Unspecified place, , , , , , 
15951,X60,X60,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics", , , , , , , 
15952,X60.0,X600,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Home, , , , , , 
15953,X60.1,X601,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Residential institution, , , , , , 
15954,X60.2,X602,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics","School, other institution and public administrative area", , , , , , 
15955,X60.3,X603,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Sports and athletics area, , , , , , 
15956,X60.4,X604,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Street and highway, , , , , , 
15957,X60.5,X605,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Trade and service area, , , , , , 
15958,X60.6,X606,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Industrial and construction area, , , , , , 
15959,X60.7,X607,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Farm, , , , , , 
15960,X60.8,X608,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Other specified places, , , , , , 
15961,X60.9,X609,DEFAULT,0.0,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Unspecified place, , , , , , 
15962,X61,X61,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,", , , , , , , 
15963,X61.0,X610,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Home, , , , , , 
15964,X61.1,X611,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Residential institution, , , , , , 
15965,X61.2,X612,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,","School, other institution and public administrative area", , , , , , 
15966,X61.3,X613,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Sports and athletics area, , , , , , 
15967,X61.4,X614,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Street and highway, , , , , , 
15968,X61.5,X615,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Trade and service area, , , , , , 
15969,X61.6,X616,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Industrial and construction area, , , , , , 
15970,X61.7,X617,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Farm, , , , , , 
15971,X61.8,X618,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Other specified places, , , , , , 
15972,X61.9,X619,DEFAULT,0.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs,",Unspecified place, , , , , , 
15973,X62,X62,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified", , , , , , , 
15974,X62.0,X620,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Home, , , , , , 
15975,X62.1,X621,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Residential institution, , , , , , 
15976,X62.2,X622,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","School, other institution and public administrative area", , , , , , 
15977,X62.3,X623,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Sports and athletics area, , , , , , 
15978,X62.4,X624,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Street and highway, , , , , , 
15979,X62.5,X625,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Trade and service area, , , , , , 
15980,X62.6,X626,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Industrial and construction area, , , , , , 
15981,X62.7,X627,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Farm, , , , , , 
15982,X62.8,X628,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Other specified places, , , , , , 
15983,X62.9,X629,DEFAULT,0.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",Unspecified place, , , , , , 
15984,X63,X63,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system, , , , , , , 
15985,X63.0,X630,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Home, , , , , , 
15986,X63.1,X631,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Residential institution, , , , , , 
15987,X63.2,X632,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,"School, other institution and public administrative area", , , , , , 
15988,X63.3,X633,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Sports and athletics area, , , , , , 
15989,X63.4,X634,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Street and highway, , , , , , 
15990,X63.5,X635,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Trade and service area, , , , , , 
15991,X63.6,X636,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Industrial and construction area, , , , , , 
15992,X63.7,X637,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Farm, , , , , , 
15993,X63.8,X638,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Other specified places, , , , , , 
15994,X63.9,X639,DEFAULT,0.0,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,Unspecified place, , , , , , 
